src_spk,tgt_spk,utt_id,src_wav,tgt_wav,pair,expected_output
slt,rms,arctic_b0522,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0522.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0522.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0522.wav
slt,rms,arctic_b0523,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0523.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0523.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0523.wav
slt,rms,arctic_b0524,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0524.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0524.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0524.wav
slt,rms,arctic_b0525,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0525.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0525.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0525.wav
slt,rms,arctic_b0526,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0526.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0526.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0526.wav
slt,rms,arctic_b0527,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0527.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0527.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0527.wav
slt,rms,arctic_b0528,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0528.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0528.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0528.wav
slt,rms,arctic_b0529,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0529.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0529.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0529.wav
slt,rms,arctic_b0530,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0530.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0530.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0530.wav
slt,rms,arctic_b0531,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0531.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0531.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0531.wav
slt,rms,arctic_b0532,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0532.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0532.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0532.wav
slt,rms,arctic_b0533,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0533.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0533.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0533.wav
slt,rms,arctic_b0534,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0534.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0534.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0534.wav
slt,rms,arctic_b0535,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0535.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0535.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0535.wav
slt,rms,arctic_b0536,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0536.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0536.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0536.wav
slt,rms,arctic_b0537,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0537.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0537.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0537.wav
slt,rms,arctic_b0538,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0538.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0538.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0538.wav
slt,rms,arctic_b0539,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\slt\wav\arctic_b0539.wav,C:\Users\puehrifi\OneDrive - Eawag\voicegrad\data\wav\rms\wav\arctic_b0539.wav,slt_to_rms,generated_wavs/slt_to_rms/arctic_b0539.wav
